text,group
Throw out nevermind. Never give the car instagram,btohqsg
25k on car mods to me is quite reasonable,btohqsg
Esp for old cars with ocd owners,btohqsg
Rims n tires can cost more than 5k liao,btohqsg
Rework on electronics and ECU management,btohqsg
this fella confirm no rep rims,btohqsg
Any cf on the car is tight weave one,btohqsg
Body kit aledi can be like 8 to 10k,btohqsg
maybe he wide body with reinforced arms,btohqsg
Very easy to hit 25k mark,btohqsg
Want to hit 70 also can one,btohqsg
@Fueltigerlaksa prices also went up like coe man,btohqsg
Lolx...ask sir Gerard to show u😂,btohqsg
Later when I walk back to the car,btohqsg
Wanted to get from@cordilliabut bo bian needed it asap,btohqsg
Can flank to GR to beo nice JDM stuff,btohqsg
Temple Beetec according to superelite car dealer 😂,btohqsg
Car owning alr cause stress to my wallet. Dont say modding.,btohqsg
I dare not tread at the holy ground of the beetec temple,btohqsg
So this month mod is only spray caliper?,btohqsg
But if change exhaust then must retune again,btohqsg
Car looks sporty but no exhaust ah,btohqsg
Hks for civic is sibei soft,btohqsg
Then we talk about other. Hahahaha,btohqsg
So say we meeting up to change intake?,btohqsg
Then Dec can hit the SIC liao😂,btohqsg
Sibei happy to see elites modding projects🙏😄,btohqsg
I gonna go with white offset 17inch rims,btohqsg
The one that is popping out,btohqsg
Cause my one is inside right now,btohqsg
Like not even equal with car body,btohqsg
Rims fitment is another deep water n deep pockets,btohqsg
Clown sis just went for chest X-ray,btohqsg
Ok lor public clinic need wait a few days,btohqsg
Yeah it's built into the battery,btohqsg
It work like a charm too,btohqsg
A couple of the other lithium ones I’ve seen also has,btohqsg
But I think the tsapa one looks the most atas HAHA,btohqsg
When crank the engine it's like instant power to the starter,btohqsg
It's like when you switch from $1 Eveready battery to alkaline Energizer,btohqsg
Now to go spend more money,btohqsg
But previous one I'll just pass to workshop let them claim warranty,btohqsg
218 - SMX9867BMINI - SNB5061PBOTH DRIVER LOOKING FOR EACH OTHER. ANYONE KNOW ANY OF THEM PLEASE HELP TO ARRANGE. IF ANY PARTY UNWILLING TO COME OUT THAN CASE CLOSE,btohqsg
Guy and girl want to meet?,btohqsg
Anyone knows the 218 driver? bahahha,btohqsg
How much is valet service ah,btohqsg
If ex then might as well just don’t drive take grab both ways,btohqsg
I would think grab is cheaper,btohqsg
Unless you vomit in your car,btohqsg
Yikes ok guess it’s grab then,btohqsg
