text,group
when is the expo meet ah ?,btohqsg
lmk when u are free so i can pay and collect the car,btohqsg
Go to the dealership and buy,btohqsg
but i dont have that many cars to display HAHAA,btohqsg
plus dh any extra plug i can use to turn on the lights,btohqsg
i can give you discount for the rwb if you bought the diorama also,btohqsg
u quote me total then i see,btohqsg
wah heng my PC still got many many unplugged usb ports,btohqsg
isit long or short the wire?,btohqsg
hey arent u the guy w the rc car,btohqsg
iw sell my TT01 Tamiya anyone want buy?,btohqsg
i havent bring any rc car on meet,btohqsg
ok thats kinda good deal i take,btohqsg
i meant like that day u bought a rc,btohqsg
mst with blue s15 body shell,btohqsg
probs can arrange once i take it from you,btohqsg
i go ur house take ah HAHA,btohqsg
u pm me when u free then i see how,btohqsg
Hey guys I’m visiting Singapore until the 20thAre there any car meets happening? Or car events,btohqsg
today until sunday i at jb,btohqsg
okok then i see how first,btohqsg
"Anyone has 4x100 15"" rims with tires? Looking to cash and carry  no swaps. Budget 100-150 for entire set. Pm if have. Thanks!",btohqsg
none as of yet i think.,btohqsg
Anyone heard abt the lil tay news,btohqsg
Bruv i thot was like tjay,btohqsg
Japan only have Barbie  don't have Oppenheimer cus they already experienced it twice.,btohqsg
For those who cares  lil tay death is fake 👌,btohqsg
i just miss you too much,btohqsg
saying she and her brother died bla bla,btohqsg
then apparently it was someone who hacked into the account then posted the thingy bla bla,btohqsg
For anyhow posting without my consent,btohqsg
Don't falsely accuse me just because when he gets into trouble,btohqsg
So I'm the only one in the whole world with the same font meh?,btohqsg
Use your brain and common sense la,btohqsg
How low is your dignity to shame people?,btohqsg
hi guys pls settle arguments in pm,btohqsg
can u as a 30+ year old act your age plis,btohqsg
Why? 30 cannot have fun meh?,btohqsg
Who are u to tell me what to do?,btohqsg
Just because all is in the past  don't use it to your advantage for cyber bullying,btohqsg
my brother in christ you're a nonce,btohqsg
It shows that you guys like to hold grudges and cannot let go of the past. No wonder car community now so toxic,btohqsg
Don't blame me cos of your own actions,btohqsg
Even if I do anything for myself  there's nothing to prove. Your brains are blocked with toxicity,btohqsg
All I can say is u guys continue living with the past. Idrc anymore,btohqsg
u want attention we give u attention,btohqsg
Letting you know how ugly your personality is,btohqsg
Marc i love you for using uk slang,btohqsg
true meaning of bola goyang pe,btohqsg
This for everybody going through tough timesBelieve me  been there  done thatBut every day above ground is a great day  remember that (Dali!),btohqsg
