text,group
wait nevermind i found out alr,btohqsg
guys im bored and got a new cameraany suggestions to what i can do with it?,btohqsg
I can’t go Millenia Walk since it’s too sunny and im too tired today,btohqsg
I need suggestions to go to any places that I can take photographs pleaseeee,btohqsg
err leng kee is also a good spot,btohqsg
are there usually car spotters at Leng Kee usually?,btohqsg
like where ? i know Leng Kee but what road? Or just anywhere near the dealership maybe?,btohqsg
Lol so I can just go in F1 auto cars again??,btohqsg
ye sia i cant even go in,btohqsg
dont play2 horh later black spider  will settle w u at pioneer mall💀,btohqsg
is that is 350z or 370z?,btohqsg
how to know if it’s 350 or 370z?,btohqsg
that’s why in Italy they use smart car,btohqsg
looks like peel 50 but it’s not,btohqsg
why look like mr bean car,btohqsg
idk if got anymore nw coz i left alr but ye,btohqsg
white murci went in and out,btohqsg
why did it cut off my video,btohqsg
rear end steps out at the last corner  needs alot of finesse to keep the speed up.,btohqsg
eh whr you get that like whole ui thing,btohqsg
once i buy my go kart iw find camera oso,btohqsg
im likely headed up early jan for Automoment TD ah,btohqsg
dec i might be able to,btohqsg
cos dec i might follow my fren go sepang he got moto trackday or summ,btohqsg
so i shd be in msia ard dec,btohqsg
then mercedes would be called what?,btohqsg
Who needs a new car in jbquiet,btohqsg
any1 knows the loc of the red gt3rs,btohqsg
eh u live the vista point area????,btohqsg
in between vista point   causeway point   admiralty and 888,btohqsg
then u nvr hang out with the grp all thr ah,btohqsg
i see that area every1 like know each other sia,btohqsg
idk la i js know they chill at like some seating area,btohqsg
cb tht one all old people la,btohqsg
frm sec 3 atw to like poly all,btohqsg
i js know that grp hangout till midnight all,btohqsg
i shld try make new friend,btohqsg
isit at serangoon or somewhere in sengkang,btohqsg
gonna have to ban you for racism,btohqsg
so everyone can benefit from one's knowledge,btohqsg
i thought it was in Cambodia,btohqsg
no worries  glad that i can really help to narrow it down 🫡,btohqsg
Any cool singapore based car club garages?,btohqsg
does anyone know any good spots to see supercars,btohqsg
Does anyone know if we can take photos for the expo next weekend?,btohqsg
They will ban me If I take photos for this one?,btohqsg
i got banned last year cuz i took a screenshot and the shutter sound played,btohqsg
they’ll file complaint and ban u,btohqsg
then last year i go a lot of ppl was able to take photos,btohqsg
happen to my other friend before,btohqsg
